company,model,Variant,price,engine,fuel,body,seats,transmission,total_details
Mahindra,Xuv500,W7,1418313,2179,Diesel,SUV,7,Manual,MahindraXuv500W7
Mahindra,Xuv500,W7,1418313,2179,Diesel,SUV,7,Manual,MahindraXuv500W7
Mahindra,Scorpio,S92Wd,1423710,2179,Diesel,SUV,9,Manual,MahindraScorpioS92Wd
Tata,SafariStorme,2.2Vx4X2Varicor400,1479574,2179,Diesel,SUV,7,Manual,TataSafariStorme2.2Vx4X2Varicor400
Tata,Hexa,Xm4X2,1531377,2179,Diesel,SUV,7,Manual,TataHexaXm4X2
Mahindra,Xuv500,W7At,1539488,2179,Diesel,SUV,7,Automatic,MahindraXuv500W7At
Mahindra,Xuv500,W7At,1539488,2179,Diesel,SUV,7,Automatic,MahindraXuv500W7At
Mahindra,Scorpio,S112Wd,1540081,2179,Diesel,SUV,9,Manual,MahindraScorpioS112Wd
Mahindra,Xuv500,W9,1588943,2179,Diesel,SUV,7,Manual,MahindraXuv500W9
Mahindra,Xuv500,W9,1588943,2179,Diesel,SUV,7,Manual,MahindraXuv500W9
Mahindra,Xuv500,GAt,1610180,2179,Petrol,SUV,7,Automatic,MahindraXuv500GAt
Mahindra,Xuv500,GAt,1610180,2179,Petrol,SUV,7,Automatic,MahindraXuv500GAt
Tata,Hexa,XmPlus4X2,1639374,2179,Diesel,SUV,7,Manual,TataHexaXmPlus4X2
Tata,SafariStorme,2.2Vx4X4Varicor400,1643829,2179,Diesel,SUV,7,Manual,TataSafariStorme2.2Vx4X4Varicor400
Tata,Hexa,Xma4X2,1655587,2179,Diesel,SUV,7,Automatic,TataHexaXma4X2
Mahindra,Scorpio,S114Wd,1663054,2179,Diesel,SUV,9,Manual,MahindraScorpioS114Wd
Mahindra,Xuv500,W9At,1710118,2179,Diesel,SUV,7,Automatic,MahindraXuv500W9At
Mahindra,Xuv500,W9At,1710118,2179,Diesel,SUV,7,Automatic,MahindraXuv500W9At
Mahindra,Xuv500,W11,1716319,2179,Diesel,SUV,7,Manual,MahindraXuv500W11
Mahindra,Xuv500,W11,1716319,2179,Diesel,SUV,7,Manual,MahindraXuv500W11
Mahindra,Xuv500,W11(O),1741319,2179,Diesel,SUV,7,Manual,MahindraXuv500W11(O)
Mahindra,Xuv500,W11(O),1741319,2179,Diesel,SUV,7,Manual,MahindraXuv500W11(O)
Tata,Hexa,Xt4X2,1796458,2179,Diesel,SUV,6,Manual,TataHexaXt4X2
Mahindra,Xuv500,W11At,1837586,2179,Diesel,SUV,7,Automatic,MahindraXuv500W11At
Mahindra,Xuv500,W11At,1837586,2179,Diesel,SUV,7,Automatic,MahindraXuv500W11At
Mahindra,Xuv500,W11(O)Awd,1852488,2179,Diesel,SUV,7,Manual,MahindraXuv500W11(O)Awd
Mahindra,Xuv500,W11(O)At,1862586,2179,Diesel,SUV,7,Automatic,MahindraXuv500W11(O)At
Mahindra,Xuv500,W11(O)At,1862586,2179,Diesel,SUV,7,Automatic,MahindraXuv500W11(O)At
Tata,Hexa,Xta4X2,1912593,2179,Diesel,SUV,6,Automatic,TataHexaXta4X2
Tata,Hexa,Xt4X4,1929417,2179,Diesel,SUV,6,Manual,TataHexaXt4X4
Mahindra,Xuv500,W11(O)AwdAt,1973664,2179,Diesel,SUV,7,Automatic,MahindraXuv500W11(O)AwdAt
Ford,Endeavour,2.2L4X2MtTitanium,2920000,2198,Diesel,SUV,7,Manual,FordEndeavour2.2L4X2MtTitanium
Ford,Endeavour,2.2L4X2AtTitaniumPlus,3233000,2198,Diesel,SUV,7,Automatic,FordEndeavour2.2L4X2AtTitaniumPlus
Kia,Carnival,Premium7Str,2495000,2199,Diesel,MUV,7,Automatic,KiaCarnivalPremium7Str
Kia,Carnival,Premium8Str,2515000,2199,Diesel,MUV,7,Automatic,KiaCarnivalPremium8Str
Kia,Carnival,Prestige7Str,2895000,2199,Diesel,MUV,7,Automatic,KiaCarnivalPrestige7Str
Kia,Carnival,Prestige9(6+3)Str,2995000,2199,Diesel,MUV,7,Automatic,KiaCarnivalPrestige9(6+3)Str
Kia,Carnival,Limousine7Str,3395000,2199,Diesel,MUV,7,Automatic,KiaCarnivalLimousine7Str
Tata,Winger,15S,1205000,2200,Diesel,MUV,16,Manual,TataWinger15S
Mitsubishi,Outlander,2.4LOutlander,2693000,2360,Petrol,SUV,7,Automatic,MitsubishiOutlander2.4LOutlander
Toyota,InnovaCrysta,2.4GPlus8Str,1587000,2393,Diesel,MUV,8,Manual,ToyotaInnovaCrysta2.4GPlus8Str
Toyota,InnovaCrysta,2.4GPlus7Str,1592000,2393,Diesel,MUV,7,Manual,ToyotaInnovaCrysta2.4GPlus7Str
Toyota,InnovaCrysta,2.4Gx7Str,1605000,2393,Diesel,MUV,7,Manual,ToyotaInnovaCrysta2.4Gx7Str
Toyota,InnovaCrysta,2.4Gx8Str,1610000,2393,Diesel,MUV,8,Manual,ToyotaInnovaCrysta2.4Gx8Str
Toyota,InnovaCrysta,2.7Vx7Str,1807000,2393,Petrol,MUV,7,Manual,ToyotaInnovaCrysta2.7Vx7Str
Toyota,InnovaCrysta,TouringSport2.7Vx7Str,1892000,2393,Petrol,MUV,7,Manual,ToyotaInnovaCrystaTouringSport2.7Vx7Str
Toyota,InnovaCrysta,2.4Vx7Str,1927000,2393,Diesel,MUV,7,Manual,ToyotaInnovaCrysta2.4Vx7Str
Toyota,InnovaCrysta,2.4Vx8Str,1932000,2393,Diesel,MUV,8,Manual,ToyotaInnovaCrysta2.4Vx8Str
Toyota,InnovaCrysta,TouringSport2.4Vx7Str,2097000,2393,Diesel,MUV,7,Manual,ToyotaInnovaCrystaTouringSport2.4Vx7Str
Toyota,InnovaCrysta,2.7ZxAt7Str,2103000,2393,Petrol,MUV,7,Automatic,ToyotaInnovaCrysta2.7ZxAt7Str
Toyota,InnovaCrysta,2.4Zx7Str,2113000,2393,Diesel,MUV,7,Manual,ToyotaInnovaCrysta2.4Zx7Str
Volvo,S60CrossCountry,D4,4426500,2400,Diesel,"Sedan,Crossover",4,Automatic,VolvoS60CrossCountryD4
Mitsubishi,PajeroSport,2.5At,2835500,2477,Diesel,SUV,7,Automatic,MitsubishiPajeroSport2.5At
Mitsubishi,PajeroSport,2.5Mt,2903750,2477,Diesel,SUV,7,Manual,MitsubishiPajeroSport2.5Mt
Mitsubishi,PajeroSport,SelectPlusAt,2952500,2477,Diesel,SUV,7,Automatic,MitsubishiPajeroSportSelectPlusAt
Mitsubishi,PajeroSport,LimitedEdition,2953240,2477,Diesel,SUV,7,Manual,MitsubishiPajeroSportLimitedEdition
Mitsubishi,PajeroSport,SelectPlusMt,2992800,2477,Diesel,SUV,7,Manual,MitsubishiPajeroSportSelectPlusMt
Toyota,Camry,Hybrid,3788000,2487,Hybrid,Sedan,5,Automatic,ToyotaCamryHybrid
Lexus,Es,300H,5695000,2487,Hybrid,Sedan,5,Automatic,LexusEs300H
Mahindra,Xylo,D2Bs-Iv,963037,2489,Diesel,SUV,7,Manual,MahindraXyloD2Bs-Iv
Mahindra,Xylo,D4Bs-Iv,1004487,2489,Diesel,SUV,7,Manual,MahindraXyloD4Bs-Iv
Lexus,Nx300H,Luxury,5990000,2494,Petrol,SUV,5,Automatic,LexusNx300HLuxury
Lexus,Nx300H,F-Sport,6060000,2494,Petrol,SUV,5,Automatic,LexusNx300HF-Sport
Mahindra,Thar,Crde,959860,2498,Diesel,SUV,6,Manual,MahindraTharCrde
Mahindra,Thar,CrdeAbs,974860,2498,Diesel,SUV,6,Manual,MahindraTharCrdeAbs
Mahindra,Thar,700SpecialEdition,999148,2498,Diesel,SUV,6,Manual,MahindraThar700SpecialEdition
Isuzu,DmaxV-Cross,Standard,1654783,2499,Diesel,Pick-up,5,Manual,IsuzuDmaxV-CrossStandard
Isuzu,DmaxV-Cross,HighZ,1806813,2499,Diesel,Pick-up,5,Manual,IsuzuDmaxV-CrossHighZ
Mahindra,Bolero,ExNonAc,773678,2523,Diesel,SUV,7,Manual,MahindraBoleroExNonAc
Mahindra,Bolero,Ex,815883,2523,Diesel,SUV,7,Manual,MahindraBoleroEx
Mahindra,BoleroPowerPlus,PlusNonAcBs4Ps,819117,2523,Diesel,SUV,9,Manual,MahindraBoleroPowerPlusPlusNonAcBs4Ps
Mahindra,BoleroPowerPlus,PlusAcBs4Ps,859497,2523,Diesel,SUV,7,Manual,MahindraBoleroPowerPlusPlusAcBs4Ps
Mahindra,Bolero,Sle,860720,2523,Diesel,SUV,7,Manual,MahindraBoleroSle
Mahindra,Bolero,Slx,917055,2523,Diesel,SUV,7,Manual,MahindraBoleroSlx
Mahindra,Bolero,Zlx,942263,2523,Diesel,SUV,7,Manual,MahindraBoleroZlx
Mahindra,Scorpio,S32Wd,999994,2523,Diesel,SUV,9,Manual,MahindraScorpioS32Wd
Force,Gurkha,Xpedition3Door,975000,2596,Diesel,SUV,7,Manual,ForceGurkhaXpedition3Door
Force,Gurkha,Xpedition5Door,999000,2596,Diesel,SUV,7,Manual,ForceGurkhaXpedition5Door
Force,Gurkha,Xplorer3Door,1075000,2596,Diesel,SUV,5,Manual,ForceGurkhaXplorer3Door
Force,Gurkha,Xplorer5Door,1225000,2596,Diesel,SUV,5,Manual,ForceGurkhaXplorer5Door
Toyota,InnovaCrysta,2.7GxAt7Str,1615000,2694,Petrol,MUV,7,Automatic,ToyotaInnovaCrysta2.7GxAt7Str
Toyota,InnovaCrysta,2.7GxAt8Str,1620000,2694,Petrol,MUV,8,Automatic,ToyotaInnovaCrysta2.7GxAt8Str
Toyota,InnovaCrysta,TouringSport2.7ZxAt7Str,2171000,2694,Petrol,MUV,7,Automatic,ToyotaInnovaCrystaTouringSport2.7ZxAt7Str
Toyota,Fortuner,2.74X2Mt,2818000,2694,Petrol,SUV,7,Manual,ToyotaFortuner2.74X2Mt
Toyota,Fortuner,2.74X2At,2977000,2694,Petrol,SUV,7,Automatic,ToyotaFortuner2.74X2At
Toyota,InnovaCrysta,2.7GxMt7Str,1493000,2755,Petrol,MUV,7,Manual,ToyotaInnovaCrysta2.7GxMt7Str
Toyota,InnovaCrysta,2.7GxMt8Str,1498000,2755,Petrol,MUV,8,Manual,ToyotaInnovaCrysta2.7GxMt8Str
Toyota,Fortuner,2.84X2Mt,3019000,2755,Diesel,SUV,7,Manual,ToyotaFortuner2.84X2Mt
Toyota,Fortuner,2.84X2At,3205000,2755,Diesel,SUV,7,Automatic,ToyotaFortuner2.84X2At
Toyota,Fortuner,2.84X4Mt,3216000,2755,Diesel,SUV,7,Manual,ToyotaFortuner2.84X4Mt
Toyota,Fortuner,2.84X4At,3395000,2755,Diesel,SUV,7,Automatic,ToyotaFortuner2.84X4At
Toyota,Fortuner,TrdCelebratoryEdition,3420000,2755,Diesel,SUV,7,Automatic,ToyotaFortunerTrdCelebratoryEdition
Audi,Rs5,Coupe,11141200,2894,Petrol,Coupe,4,Automatic,AudiRs5Coupe
Audi,Q7,45TdiPremiumPlus,7221500,2967,Diesel,SUV,7,Automatic,AudiQ745TdiPremiumPlus
Audi,Q7,45TdiTechnologyPack,8021500,2967,Diesel,SUV,7,Automatic,AudiQ745TdiTechnologyPack
Audi,Q7,45TdiBlackStyling,8111500,2967,Diesel,SUV,7,Automatic,AudiQ745TdiBlackStyling
Bmw,M2Competition,Coupe,8180000,2979,Petrol,Coupe,4,Automatic,BmwM2CompetitionCoupe
Bmw,M4,Coupe,13590000,2979,Petrol,Coupe,4,Automatic,BmwM4Coupe
Maserati,Levante,Gransport,14863774,2979,Diesel,SUV,4,Automatic,MaseratiLevanteGransport
Maserati,Levante,Granlusson,15383399,2979,Diesel,SUV,4,Automatic,MaseratiLevanteGranlusson
Porsche,911,CarreraS,17420000,2981,Petrol,Coupe,4,Automatic,Porsche911CarreraS
Porsche,911,CarreraSCabriolet,18844000,2981,Petrol,Convertible,4,Automatic,Porsche911CarreraSCabriolet
Toyota,LandCruiserPrado,VxL,9630000,2982,Diesel,SUV,7,Automatic,ToyotaLandCruiserPradoVxL
Jeep,GrandCherokee,Limited,7882867,2987,Diesel,SUV,5,Automatic,JeepGrandCherokeeLimited
Jeep,GrandCherokee,Summit,8931819,2987,Diesel,SUV,5,Automatic,JeepGrandCherokeeSummit
Maserati,Levante,Diesel,14512054,2987,Diesel,SUV,4,Automatic,MaseratiLevanteDiesel
Maserati,Quattroporte,Granlusso,17900000,2987,Diesel,Sports,4,Automatic,MaseratiQuattroporteGranlusso
Bmw,X4,Xdrive30DMSportX,6590000,2993,Diesel,SUV,5,Automatic,BmwX4Xdrive30DMSportX
Bmw,5-Series,530DMSport,6680000,2993,Diesel,Sedan,5,Automatic,Bmw5-Series530DMSport
Bmw,6-Series,630DGtLuxuryLine,6890000,2993,Diesel,Sedan,4,Automatic,Bmw6-Series630DGtLuxuryLine
Bmw,X5,Xdrive30DSport,7330000,2993,Diesel,SUV,5,Automatic,BmwX5Xdrive30DSport
Bmw,6-Series,630DGtMSport,7450000,2993,Diesel,Sedan,4,Automatic,Bmw6-Series630DGtMSport
Bmw,X5,Xdrive30DXline,8290000,2993,Diesel,SUV,5,Automatic,BmwX5Xdrive30DXline
LandRover,Discovery,3.0SDiesel,8877094,2993,Diesel,SUV,7,Automatic,LandRoverDiscovery3.0SDiesel
LandRover,Discovery,3.0SeDiesel,9689321,2993,Diesel,SUV,7,Automatic,LandRoverDiscovery3.0SeDiesel
Jaguar,Xj,3.0L,9738609,2993,Diesel,Sedan,5,Automatic,JaguarXj3.0L
LandRover,Discovery,3.0HseDiesel,10205494,2993,Diesel,SUV,7,Automatic,LandRoverDiscovery3.0HseDiesel
Bmw,X7,Xdrive30DDpeSignature,10250000,2993,Diesel,SUV,7,Automatic,BmwX7Xdrive30DDpeSignature
LandRoverRover,RangeSport,3.0LTdv6SDiesel,10373732,2993,Diesel,SUV,5,Automatic,LandRoverRoverRangeSport3.0LTdv6SDiesel
Jaguar,Xj,3.0LPortfolio,10725145,2993,Diesel,Sedan,5,Automatic,JaguarXj3.0LPortfolio
LandRover,Discovery,3.0HseLuxuryDiesel,10861088,2993,Diesel,SUV,7,Automatic,LandRoverDiscovery3.0HseLuxuryDiesel
Jaguar,Xj,50,11129599,2993,Diesel,Sedan,5,Automatic,JaguarXj50
LandRoverRover,RangeSport,3.0LTdv6SeDiesel,11913021,2993,Diesel,SUV,5,Automatic,LandRoverRoverRangeSport3.0LTdv6SeDiesel
Bmw,7-Series,730LdDesignPureExcellence,12290000,2993,Diesel,Sedan,4,Automatic,Bmw7-Series730LdDesignPureExcellence
Bmw,7-Series,730LdDesignPureExcellenceSignature,13200000,2993,Diesel,Sedan,4,Automatic,Bmw7-Series730LdDesignPureExcellenceSignature
Bmw,7-Series,730LdMSport,13510000,2993,Diesel,Sedan,4,Automatic,Bmw7-Series730LdMSport
LandRoverRover,Range,3.0LTdv6VogueDiesel,18185267,2993,Diesel,SUV,5,Automatic,LandRoverRoverRange3.0LTdv6VogueDiesel
LandRoverRover,Range,3.0LTdv6VogueLwbDiesel,19527130,2993,Diesel,SUV,7,Automatic,LandRoverRoverRange3.0LTdv6VogueLwbDiesel
Audi,S5,Sportback,7243000,2995,Petrol,Sedan,5,Automatic,AudiS5Sportback
LandRover,Discovery,3.0SPetrol,7693664,2995,Petrol,SUV,7,Automatic,LandRoverDiscovery3.0SPetrol
LandRover,Discovery,3.0SePetrol,8077550,2995,Petrol,SUV,7,Automatic,LandRoverDiscovery3.0SePetrol
LandRover,Discovery,3.0HsePetrol,8433741,2995,Petrol,SUV,7,Automatic,LandRoverDiscovery3.0HsePetrol
Porsche,Macan,S,8503000,2995,Petrol,SUV,5,Automatic,PorscheMacanS
LandRover,Discovery,3.0HseLuxuryPetrol,8937846,2995,Petrol,SUV,7,Automatic,LandRoverDiscovery3.0HseLuxuryPetrol
LandRoverRover,RangeSport,3.0LV6SePetrol,11476911,2995,Petrol,SUV,7,Automatic,LandRoverRoverRangeSport3.0LV6SePetrol
Porsche,Cayenne,Base,11936000,2995,Petrol,SUV,5,Automatic,PorscheCayenneBase
LandRoverRover,RangeSport,3.0LV6HsePetrol,13228725,2995,Petrol,SUV,7,Automatic,LandRoverRoverRangeSport3.0LV6HsePetrol
Audi,Q8,55TfsiQuattroTiptronic,13359500,2995,Petrol,SUV,7,Automatic,AudiQ855TfsiQuattroTiptronic
Audi,A8L,55TfsiQuattro,15600000,2995,Petrol,Sedan,4,Automatic,AudiA8L55TfsiQuattro
Porsche,Cayenne,E-Hybrid,15806000,2995,Hybrid,SUV,5,Automatic,PorscheCayenneE-Hybrid
LandRoverRover,Range,3.0LV6VogueLwbPetrol,19527130,2995,Petrol,SUV,7,Automatic,LandRoverRoverRange3.0LV6VogueLwbPetrol
LandRoverRover,Range,3.0LV6VogueSeLwbPetrol,21398758,2995,Petrol,SUV,7,Automatic,LandRoverRoverRange3.0LV6VogueSeLwbPetrol
Bmw,Z4Roadster,M40I,7890000,2998,Petrol,"Sports,Convertible",2,Automatic,BmwZ4RoadsterM40I
Bmw,X5,Xdrive40IMSport,8290000,2998,Petrol,SUV,5,Automatic,BmwX5Xdrive40IMSport
Bmw,X7,Xdrive40I,10490000,2998,Petrol,SUV,7,Automatic,BmwX7Xdrive40I
Bmw,7-Series,740LiDesignPureExcellenceSignature,13510000,2998,Petrol,Sedan,4,Automatic,Bmw7-Series740LiDesignPureExcellenceSignature
Bmw,7-Series,745LeXdrive,16500000,2998,Hybrid,Sedan,4,Automatic,Bmw7-Series745LeXdrive
Isuzu,Mu-X,4X2,2734834,2999,Diesel,SUV,7,Automatic,IsuzuMu-X4X2
Isuzu,Mu-X,4X4,2931534,2999,Diesel,SUV,7,Automatic,IsuzuMu-X4X4
Ford,Endeavour,3.2L4X4AtTitaniumPlus,3470000,3198,Diesel,SUV,7,Automatic,FordEndeavour3.2L4X4AtTitaniumPlus
Mitsubishi,Montero,3.2At,6862560,3200,Diesel,SUV,7,Automatic,MitsubishiMontero3.2At
Lexus,Rx450H,450HlLuxury,9900000,3456,Petrol,SUV,5,Automatic,LexusRx450H450HlLuxury
Lexus,Ls500H,Luxury,18221000,3456,Hybrid,SUV,5,Automatic,LexusLs500HLuxury
Lexus,Ls500H,UltraLuxury,18736000,3456,Hybrid,SUV,5,Automatic,LexusLs500HUltraLuxury
Lexus,Ls500H,Distinct,19371000,3456,Hybrid,SUV,5,Automatic,LexusLs500HDistinct
Lexus,Lc500H,Coupe,19600000,3456,Hybrid,Coupe,4,Automatic,LexusLc500HCoupe
Jeep,GrandCherokee,SummitPetrol,7515000,3604,Petrol,SUV,5,Automatic,JeepGrandCherokeeSummitPetrol
Nissan,Gtr,3.8V6,21240272,3799,Petrol,Coupe,4,Automatic,NissanGtr3.8V6
Ferrari,Portofino,V8Convertible,35000000,3855,Petrol,Convertible,2,Automatic,FerrariPortofinoV8Convertible
Ferrari,Gtc4Lusso,V8T,42000000,3900,Petrol,Coupe,4,Automatic,FerrariGtc4LussoV8T
Ferrari,488Gtb,Std,36761413,3902,Petrol,Coupe,2,Automatic,Ferrari488GtbStd
Ferrari,488Gtb,Spider,39319552,3902,Petrol,Coupe,2,Automatic,Ferrari488GtbSpider
Ferrari,458Spider,V8,43367500,3902,Petrol,"Coupe,Convertible",2,Automatic,Ferrari458SpiderV8
AstonMartin,Vantage,Coupe,29500000,3982,Petrol,Coupe,2,Automatic,AstonMartinVantageCoupe
Audi,Rs7,Sportback,17072000,3993,Petrol,"Sedan,Coupe",4,Automatic,AudiRs7Sportback
Bentley,FlyingSpur,V8,34167064,3993,Petrol,Sedan,4,Automatic,BentleyFlyingSpurV8
Porsche,Cayenne,Turbo,19210000,3996,Petrol,SUV,5,Automatic,PorscheCayenneTurbo
Porsche,Panamera,Turbo,21263000,3996,Petrol,Sedan,4,Automatic,PorschePanameraTurbo
Porsche,Panamera,TurboSportTurismo,21747000,3996,Petrol,Sedan,4,Automatic,PorschePanameraTurboSportTurismo
Porsche,Panamera,TurboExecutive,22613000,3996,Petrol,Sedan,4,Automatic,PorschePanameraTurboExecutive
Lamborghini,Urus,V8,30000000,3996,Petrol,SUV,5,Automatic,LamborghiniUrusV8
Bentley,Bentayga,V8,37542069,3996,Petrol,SUV,5,Automatic,BentleyBentaygaV8
LandRoverRover,RangeSport,4.4LSdv8HseDiesel,14908985,4367,Diesel,SUV,7,Automatic,LandRoverRoverRangeSport4.4LSdv8HseDiesel
LandRoverRover,Range,4.4LSdv8VogueSeLwbDiesel,23675691,4367,Diesel,SUV,7,Automatic,LandRoverRoverRange4.4LSdv8VogueSeLwbDiesel
LandRoverRover,Range,4.4LSdv8AutobiographyLwbDiesel,25174051,4367,Diesel,SUV,7,Automatic,LandRoverRoverRange4.4LSdv8AutobiographyLwbDiesel
LandRoverRover,Range,4.4LSdv8SvautobiographyLwbDiesel,39294685,4367,Diesel,SUV,4,Automatic,LandRoverRoverRange4.4LSdv8SvautobiographyLwbDiesel
Bmw,6-Series,630IGtLuxuryLine,6440000,4395,Petrol,Coupe,4,Automatic,Bmw6-Series630IGtLuxuryLine
Bmw,M5,Competition,15490000,4395,Petrol,Sedan,4,Automatic,BmwM5Competition
Toyota,LandCruiser,Vx,14699000,4461,Diesel,SUV,7,Automatic,ToyotaLandCruiserVx
Lexus,Lx450D,V8,23290000,4461,Diesel,SUV,7,Automatic,LexusLx450DV8
Ferrari,458Speciale,Coupe,42531500,4497,Petrol,Coupe,2,Automatic,Ferrari458SpecialeCoupe
Maserati,Granturismo,Sport,17229579,4691,Petrol,Coupe,4,Automatic,MaseratiGranturismoSport
Maserati,Grancabrio,Standard,19865675,4691,Petrol,Convertible,4,Automatic,MaseratiGrancabrioStandard
Ford,Mustang,FastbackV8,7462000,4951,Petrol,"Sedan,Coupe",4,Automatic,FordMustangFastbackV8
LandRoverRover,RangeSport,5.0LV8AutobiographyDynamicPetrol,17940227,4999,Petrol,SUV,5,Automatic,LandRoverRoverRangeSport5.0LV8AutobiographyDynamicPetrol
LandRoverRover,RangeSport,5.0LV8SvrPetrol,20517853,4999,Petrol,SUV,5,Automatic,LandRoverRoverRangeSport5.0LV8SvrPetrol
LandRoverRover,Range,5.0LV8AutobiographyPetrol,26037526,4999,Petrol,SUV,7,Automatic,LandRoverRoverRange5.0LV8AutobiographyPetrol
LandRoverRover,Range,5.0LV8SvautobiographyDynamicPetrol,32522000,4999,Petrol,SUV,5,Automatic,LandRoverRoverRange5.0LV8SvautobiographyDynamicPetrol
LandRoverRover,Range,5.0LV8SvautobiographyLwbPetrol,40499548,4999,Petrol,SUV,5,Automatic,LandRoverRoverRange5.0LV8SvautobiographyLwbPetrol
Jaguar,F-Type,5.0CoupeR,22155390,5000,Petrol,Coupe,2,Automatic,JaguarF-Type5.0CoupeR
Jaguar,F-Type,SvrCoupe,26501830,5000,Petrol,Coupe,2,Automatic,JaguarF-TypeSvrCoupe
Jaguar,F-Type,SvrConvertible,28004965,5000,Petrol,Convertible,2,Automatic,JaguarF-TypeSvrConvertible
AstonMartin,Db11,V12,40456503,5198,Petrol,Coupe,2,Automatic,AstonMartinDb11V12
Audi,R8,V10Plus,27245000,5204,Petrol,Coupe,2,Automatic,AudiR8V10Plus
Lamborghini,Huracan,EvoRwd,32200000,5204,Petrol,Coupe,2,Automatic,LamborghiniHuracanEvoRwd
Lamborghini,Huracan,Lp580-2,32452486,5204,Petrol,Coupe,2,Automatic,LamborghiniHuracanLp580-2
Lamborghini,Huracan,Avio,35150732,5204,Petrol,Coupe,2,Automatic,LamborghiniHuracanAvio
Lamborghini,Huracan,Lp580-2Spyder,35535000,5204,Petrol,Coupe,2,Automatic,LamborghiniHuracanLp580-2Spyder
Lamborghini,Huracan,Lp610-4,37133704,5204,Petrol,Coupe,2,Automatic,LamborghiniHuracanLp610-4
Lamborghini,Huracan,Evo,37300000,5204,Petrol,Coupe,2,Automatic,LamborghiniHuracanEvo
Lamborghini,Huracan,Performante,37614126,5204,Petrol,Coupe,2,Automatic,LamborghiniHuracanPerformante
Lamborghini,Huracan,Lp610-4Spyder,40742932,5204,Petrol,Coupe,2,Automatic,LamborghiniHuracanLp610-4Spyder
Lamborghini,Huracan,EvoSpyder,41000000,5204,Petrol,Convertible,2,Automatic,LamborghiniHuracanEvoSpyder
Lexus,Lx570,V8,23290000,5700,Diesel,SUV,7,Automatic,LexusLx570V8
AstonMartin,Rapide,Luxe,38845823,5935,Petrol,Sedan,4,Automatic,AstonMartinRapideLuxe
Bentley,Bentayga,W12,45941557,5950,Petrol,SUV,5,Automatic,BentleyBentaygaW12
Bentley,ContinentalGt,Coupe,33791059,5998,Petrol,Coupe,4,Automatic,BentleyContinentalGtCoupe
Bentley,FlyingSpur,W12,39382083,5998,Petrol,Sedan,4,Automatic,BentleyFlyingSpurW12
Ferrari,Gtc4Lusso,V12,52000000,6262,Petrol,Coupe,4,Automatic,FerrariGtc4LussoV12
Jeep,GrandCherokee,Srt,11400000,6417,Petrol,SUV,5,Automatic,JeepGrandCherokeeSrt
Ferrari,812Superfast,Superfast,52000000,6496,Petrol,Coupe,2,Automatic,Ferrari812SuperfastSuperfast
Lamborghini,Aventador,S,47467700,6498,Petrol,Coupe,2,Automatic,LamborghiniAventadorS
Lamborghini,Aventador,Lp700-4,47893943,6498,Petrol,Convertible,2,Automatic,LamborghiniAventadorLp700-4
Lamborghini,Aventador,Lp700-4Roadster,53210327,6498,Petrol,Convertible,2,Automatic,LamborghiniAventadorLp700-4Roadster
Bmw,7-Series,M760LiXdrive,24250000,6592,Petrol,Sedan,4,Automatic,Bmw7-SeriesM760LiXdrive
Bentley,Mulsanne,Sedan,52571294,6752,Petrol,Sedan,4,Automatic,BentleyMulsanneSedan
Bugatti,Chiron,W16,192142937,7993,Petrol,Sports,2,Automatic,BugattiChironW16
Bugatti,Chiron,Sport,212155397,7993,Petrol,Sports,2,Automatic,BugattiChironSport
